Gene Name	Systematic Name	Motif ID	Sub Motif	Logo	Total Score	DBDs	Expert Confidence	Method Description	Reference	Dubious?	Ranksum GO P	Ranksum GO AUROC	Ranksum GO Term	Mean ChIP chip Score	Mean Expression Score	Concurrence	Add to Cart
MET4	YNL103W	1487	0		28.61	bZIP		ChIP-chip, structural prior	17438293		6.85	0.566	GO:0016740	21.42	0.34	0.00	Add
MET4	YNL103W	1488	0		22.27	bZIP		ChIP-chip, structural prior	17438293		3.47	0.545	GO:0016740	18.48	0.32	0.00	Add
MET4	YNL103W	1822	0		14.93	bZIP		ChIP-chip	17947326		2.27	0.535	GO:0016740	12.45	0.21	0.00	Add
MET4	YNL103W	1023	0		6.57	bZIP		ChIP-chip	17500587		2.29	0.400	GO:0004386	3.69	0.58	0.00	Add
MET4	YNL103W	1300	0		5.50	bZIP		Conservation	12748633		3.50	0.557	GO:0005783	1.59	0.41	0.00	Add
MET4	YNL103W	1655	0		5.29	bZIP		ChIP-chip	17947326		1.88	0.477	GO:0003674	3.00	0.41	0.00	Add
MET4	YNL103W	689	0		5.27	bZIP		ChIP-chip	16522208		1.45	0.542	GO:0016491	3.24	0.58	0.00	Add
MET4	YNL103W	1024	0		5.07	bZIP		ChIP-chip	17500587		2.01	0.307	GO:0003774	2.59	0.47	0.00	Add
MET4	YNL103W	390	0		3.72	bZIP		ChIP-chip	15343339		1.75	0.567	GO:0007126	1.64	0.32	0.00	Add
MET4	YNL103W	1229	0		3.30	bZIP		ChIP-chip	12399584		1.88	0.410	GO:0030435	0.94	0.48	0.00	Add
MET32	YDR253C	2214	0		21.59	C2H2 ZF		PBM	19997485		6.86	0.412	GO:0042254	2.70	2.57	9.45	Add
MET32	YDR253C	1375	0		19.98	C2H2 ZF		MITOMI	20802496		7.04	0.411	GO:0042254	2.06	3.02	7.87	Add
MET32	YDR253C	1373	0		19.24	C2H2 ZF		MITOMI	20802496		4.85	0.427	GO:0042254	2.57	2.57	9.25	Add
MET32	YDR253C	1374	0		15.38	C2H2 ZF		MITOMI	20802496		2.60	0.443	GO:0016044	2.51	1.86	8.42	Add
MET32	YDR253C	855	0		14.37	C2H2 ZF		PBM	19158363		5.50	0.422	GO:0042254	1.58	1.51	5.78	Add
MET32	YDR253C	497	0		13.76	C2H2 ZF		PBM	19111667		3.25	0.442	GO:0042254	1.58	1.66	7.27	Add
MET32	YDR253C	150	0		8.99	C2H2 ZF		EMSA, 	9799240		2.27	0.395	GO:0006997	0.28	1.56	4.88	Add
MET32	YDR253C	637	0		8.83	C2H2 ZF		ChIP-chip	16522208		1.96	0.583	GO:0008233	0.34	0.36	6.18	Add
MET32	YDR253C	1546	0		8.64	C2H2 ZF		ChIP-chip, conservation, combination of existing motifs	17130146		1.56	0.463	GO:0042254	1.49	0.34	5.25	Add
MET32	YDR253C	1654	0		5.98	C2H2 ZF		ChIP-chip	17947326		2.26	0.562	GO:0005794	3.13	0.59	0.00	Add
MET32	YDR253C	1821	0		3.84	C2H2 ZF		ChIP-chip	17947326		3.15	0.596	GO:0007126	0.52	0.16	0.00	Add
MET32	YDR253C	1022	0		2.81	C2H2 ZF		ChIP-chip	17500587		2.27	0.392	GO:0007031	0.47	0.07	0.00	Add
MET32	YDR253C	1021	0		2.68	C2H2 ZF		ChIP-chip	17500587		1.51	0.459	GO:0016044	0.67	0.50	0.00	Add
MET31	YPL038W	1372	0		28.39	C2H2 ZF		MITOMI	20802496		7.26	0.409	GO:0042254	15.52	2.18	3.42	Add
MET31	YPL038W	1820	0		24.63	C2H2 ZF		ChIP-chip	17947326		18.88	0.651	GO:0005198	5.25	0.49	0.00	Add
MET31	YPL038W	582	0		23.79	C2H2 ZF		PBM	19111667		5.50	0.422	GO:0042254	13.03	1.74	3.52	Add
MET31	YPL038W	1371	0		19.89	C2H2 ZF		MITOMI	20802496		1.83	0.460	GO:0006259	11.54	2.18	4.34	Add
MET31	YPL038W	652	0		18.27	C2H2 ZF		ChIP-chip	16522208		4.64	0.429	GO:0042254	9.18	4.45	0.00	Add
MET31	YPL038W	1019	0		16.98	C2H2 ZF		ChIP-chip	17500587		7.80	0.594	GO:0042254	8.53	0.65	0.00	Add
MET31	YPL038W	1545	0		10.98	C2H2 ZF		ChIP-chip, conservation, combination of existing motifs	17130146		2.23	0.564	GO:0046483	2.04	0.74	5.96	Add
MET31	YPL038W	1299	0		8.97	C2H2 ZF		Conservation	12748633		1.86	0.550	GO:0006520	2.15	0.71	4.25	Add
MET31	YPL038W	149	0		8.71	C2H2 ZF		EMSA, 	9799240		2.27	0.395	GO:0006997	0.58	0.45	5.41	Add
MET31	YPL038W	1020	0		4.71	C2H2 ZF		ChIP-chip	17500587		2.06	0.444	GO:0030234	1.70	0.95	0.00	Add
MET31	YPL038W	1653	0		4.53	C2H2 ZF		ChIP-chip	17947326		2.14	0.412	GO:0008233	1.47	0.93	0.00	Add
MET31	YPL038W	1228	0		3.03	C2H2 ZF		ChIP-chip	12399584		2.24	0.540	GO:0005515	0.54	0.25	0.00	Add
MET28	YIR017C	703	0		9.85	bZIP		ChIP-chip	16522208		3.49	0.440	GO:0042254	4.92	1.44	0.00	Add
MET28	YIR017C	1468	0		9.57	bZIP		ChIP-chip, structural prior	17438293		4.54	0.583	GO:0016491	4.36	0.67	0.00	Add
MET28	YIR017C	1469	0		7.41	bZIP		ChIP-chip, structural prior	17438293		3.37	0.385	GO:0045333	3.30	0.73	0.00	Add
MET28	YIR017C	1819	0		4.37	bZIP		ChIP-chip	17947326		2.62	0.392	GO:0004386	1.32	0.42	0.00	Add
MET28	YIR017C	1018	0		3.56	bZIP		ChIP-chip	17500587		2.92	0.470	GO:0003674	0.37	0.27	0.00	Add
MET28	YIR017C	1652	0		2.54	bZIP		ChIP-chip	17947326		1.87	0.551	GO:0030427	0.40	0.27	0.00	Add
MET18	YIL128W	1017	0		4.31			ChIP-chip	17500587	Dubious	2.13	0.463	GO:0006464	1.65	0.53	0.00	Add
MET18	YIL128W	1818	0		2.86			ChIP-chip	17947326	Dubious	1.90	0.551	GO:0030528	0.52	0.44	0.00	Add
MDS3	YGL197W	1016	0		4.93	Lambda repressor		ChIP-chip	17500587	Dubious	2.68	0.617	GO:0006997	0.87	1.38	0.00	Add
MDS3	YGL197W	1817	0		4.63	Lambda repressor		ChIP-chip	17947326	Dubious	2.11	0.581	GO:0000746	2.43	0.09	0.00	Add
MCM1	YMR043W	365	0		40.78	MADS box		ChIP-chip	15343339		4.56	0.647	GO:0005618	23.36	0.40	12.45	Add
MCM1	YMR043W	145	0		37.79	MADS box		microaray enrichment	9843569		3.87	0.587	GO:0005933	20.35	0.37	13.19	Add
MCM1	YMR043W	681	0		36.05	MADS box		ChIP-chip	16522208		4.27	0.592	GO:0005933	21.52	0.29	9.98	Add
MCM1	YMR043W	1485	0		34.97	MADS box		ChIP-chip, structural prior	17438293		4.19	0.640	GO:0005618	18.47	0.27	12.04	Add
MCM1	YMR043W	915	0		34.65	MADS box		ChIP-chip	18325926		3.84	0.633	GO:0005618	18.49	0.29	12.03	Add
MCM1	YMR043W	2139	0		32.56	MADS box		PBM	19997485		7.34	0.691	GO:0005618	20.09	1.01	4.11	Add
MCM1	YMR043W	1015	0		32.50	MADS box		ChIP-chip	17500587		5.58	0.664	GO:0005618	15.91	0.54	10.47	Add
MCM1	YMR043W	1441	0		32.48	MADS box		Mutational analysis	9121436		2.16	0.612	GO:0007124	18.42	1.23	10.67	Add
MCM1	YMR043W	1544	0		29.82	MADS box		ChIP-chip, conservation, combination of existing motifs	17130146		3.37	0.728	GO:0005576	14.27	0.32	11.87	Add
MCM1	YMR043W	1543	0		29.75	MADS box		ChIP-chip, conservation, combination of existing motifs	17130146		4.91	0.600	GO:0005933	15.29	0.89	8.65	Add
MCM1	YMR043W	1440	0		28.94	MADS box		Mutational analysis	9121436		2.04	0.695	GO:0003774	15.79	0.88	10.23	Add
MCM1	YMR043W	1369	0		27.68	MADS box		MITOMI	20802496		2.48	0.474	GO:0005737	20.23	0.69	4.28	Add
MCM1	YMR043W	2014	0		27.24	MADS box		ChIP-chip	17947326		4.47	0.595	GO:0005933	15.18	0.41	7.17	Add
MCM1	YMR043W	1368	0		26.82	MADS box		MITOMI	20802496		2.35	0.591	GO:0007114	19.88	0.27	4.33	Add
MCM1	YMR043W	1367	0		26.60	MADS box		MITOMI	20802496		2.08	0.560	GO:0005933	18.75	0.59	5.18	Add
MCM1	YMR043W	2213	0		25.66	MADS box		PBM	19997485		4.57	0.414	GO:0006520	17.04	1.46	2.59	Add
MCM1	YMR043W	2005	0		25.28	MADS box		ChIP-chip	17947326		3.58	0.630	GO:0004386	11.55	0.34	9.82	Add
MCM1	YMR043W	1816	0		23.16	MADS box		ChIP-chip	17947326		3.96	0.750	GO:0005576	12.51	0.31	6.38	Add
MCM1	YMR043W	2013	0		19.77	MADS box		ChIP-chip	17947326		3.38	0.624	GO:0005618	9.36	0.94	6.08	Add
MCM1	YMR043W	2046	0		19.58	MADS box		alignments of various mapped sites	10487868		3.90	0.634	GO:0005618	4.07	1.46	10.14	Add
MCM1	YMR043W	1651	0		19.41	MADS box		ChIP-chip	17947326		2.99	0.615	GO:0005618	8.16	1.98	6.27	Add
MCM1	YMR043W	1298	0		15.83	MADS box		Conservation	12748633		2.40	0.605	GO:0006997	3.00	0.39	10.04	Add
MCM1	YMR043W	1227	0		15.09	MADS box		ChIP-chip	12399584		2.94	0.617	GO:0006997	1.60	0.19	10.37	Add
MCM1	YMR043W	1438	0		9.95	MADS box		EMSA	2673922		1.86	0.540	GO:0005783	1.58	1.66	4.85	Add
MBP1-SWI6-dimer	MBP1-SWI6-dimer	1542	0		11.73	APSES		ChIP-chip, conservation, combination of existing motifs	17130146		11.73	0.616	GO:0006259	0.00	0.00	0.00	Add
MBP1	YDL056W	354	0		60.42	APSES		ChIP-chip	15343339		11.57	0.615	GO:0006259	37.38	5.70	5.78	Add
MBP1	YDL056W	500	0		59.17	APSES		PBM	19111667		12.17	0.618	GO:0006259	34.91	5.82	6.28	Add
MBP1	YDL056W	656	0		57.85	APSES		ChIP-chip	16522208		10.34	0.608	GO:0006259	36.75	5.14	5.62	Add
MBP1	YDL056W	1649	0		57.30	APSES		ChIP-chip	17947326		12.79	0.622	GO:0006259	32.41	5.64	6.45	Add
MBP1	YDL056W	1650	0		54.04	APSES		ChIP-chip	17947326		10.87	0.611	GO:0006259	32.28	4.64	6.25	Add
MBP1	YDL056W	1815	0		53.32	APSES		ChIP-chip	17947326		11.48	0.615	GO:0006259	31.08	5.04	5.72	Add
MBP1	YDL056W	895	0		50.55	APSES		ChIP-chip	18325926		10.44	0.609	GO:0006259	27.88	5.63	6.59	Add
MBP1	YDL056W	2004	0		48.15	APSES		ChIP-chip	17947326		9.55	0.604	GO:0006259	28.66	4.65	5.28	Add
MBP1	YDL056W	1444	0		46.90	APSES		ChIP-chip	11206552		9.79	0.393	GO:0042254	32.45	4.66	0.00	Add
MBP1	YDL056W	1014	0		41.93	APSES		ChIP-chip	17500587		9.64	0.604	GO:0006259	20.13	4.41	7.75	Add
MBP1	YDL056W	878	0		38.95	APSES		PBM	19158363		9.23	0.602	GO:0006259	18.18	3.47	8.07	Add
MBP1	YDL056W	463	0		33.99	APSES		NMR	10747782		8.19	0.599	GO:0005694	17.49	3.24	5.07	Add
MBP1	YDL056W	1945	0		30.31	APSES		ChIP-chip	17947326		4.25	0.571	GO:0005694	17.87	1.94	6.25	Add
MBP1	YDL056W	1013	0		16.41	APSES		ChIP-chip	17500587		4.28	0.567	GO:0006259	3.24	1.04	7.84	Add
MBP1	YDL056W	1944	0		13.38	APSES		ChIP-chip	17947326		1.86	0.419	GO:0045333	6.45	1.26	3.81	Add
MBP1	YDL056W	1297	0		8.03	APSES		Conservation	12748633		2.00	0.399	GO:0016853	1.84	0.34	3.85	Add
MBP1	YDL056W	1226	0		2.91	APSES		ChIP-chip	12399584		1.88	0.450	GO:0006520	0.62	0.42	0.00	Add
MBF1	YOR298C-A	2045	0		11.43	Lambda repressor		alignments of various mapped sites	10487868	Dubious	10.42	0.616	GO:0005694	0.13	0.89	0.00	Add
MBF1	YOR298C-A	1814	0		2.83	Lambda repressor		ChIP-chip	17947326	Dubious	2.00	0.443	GO:0070271	0.08	0.74	0.00	Add
MATALPHA2	YCR039C	2044	0		16.29	Homeodomain		alignments of various mapped sites	10487868		2.72	0.377	GO:0016853	0.00	0.00	13.58	Add
MATALPHA2	YCR039C	1541	0		16.18	Homeodomain		ChIP-chip, conservation, combination of existing motifs	17130146		3.71	0.587	GO:0023046	0.00	0.00	12.47	Add
MATALPHA2	YCR039C	2212	0		9.94	Homeodomain		PBM	19997485		3.81	0.425	GO:0005886	0.00	0.00	6.13	Add
MATALPHA2	YCR039C	833	0		9.37	Homeodomain		PBM	19158363		3.76	0.441	GO:0006412	0.00	0.00	5.61	Add
MATALPHA2	YCR039C	2137	0		9.10	Homeodomain		PBM	19997485		3.31	0.431	GO:0005886	0.00	0.00	5.79	Add
MATALPHA2	YCR039C	1439	0		8.12	Homeodomain		Mutational analysis	9079665		2.11	0.465	GO:0006350	0.00	0.00	6.01	Add
MATALPHA2	YCR039C	1365	0		7.19	Homeodomain		MITOMI	20802496		2.94	0.457	GO:0006350	0.00	0.00	4.25	Add
MATALPHA2	YCR039C	1366	0		6.96	Homeodomain		MITOMI	20802496		2.53	0.461	GO:0006350	0.00	0.00	4.43	Add
MAL33	YBR297W	1648	0		11.18	Zinc cluster		ChIP-chip	17947326		1.85	0.475	GO:0016020	7.66	1.67	0.00	Add
MAL33	YBR297W	1813	0		6.98	Zinc cluster		ChIP-chip	17947326		2.49	0.431	GO:0046483	4.47	0.03	0.00	Add
MAL33	YBR297W	1647	0		6.19	Zinc cluster		ChIP-chip	17947326		3.18	0.569	GO:0006520	2.07	0.94	0.00	Add
MAL33	YBR297W	1011	0		3.90	Zinc cluster		ChIP-chip	17500587		1.97	0.540	GO:0005783	0.41	1.52	0.00	Add
MAL13	YGR288W	1224	0		4.85	Zinc cluster		ChIP-chip	12399584		3.07	0.641	GO:0004721	1.05	0.73	0.00	Add
MAL13	YGR288W	1812	0		3.15	Zinc cluster		ChIP-chip	17947326		1.70	0.476	GO:0016070	1.30	0.14	0.00	Add
MAC1	YMR021C	1296	0		10.40	Copper fist		Conservation	12748633		2.39	0.599	GO:0004386	2.32	0.65	5.04	Add
MAC1	YMR021C	1009	0		10.16	Copper fist		ChIP-chip	17500587		2.81	0.411	GO:0007126	1.76	0.50	5.09	Add
MAC1	YMR021C	135	0		9.23	Copper fist		single promoter analysis, site-turns-on-gene, mutational analysis	9726978		2.51	0.563	GO:0030234	0.91	0.39	5.43	Add
MAC1	YMR021C	590	0		6.25	Copper fist		ChIP-chip	16522208		3.39	0.422	GO:0044257	2.09	0.76	0.00	Add
MAC1	YMR021C	1223	0		6.12	Copper fist		ChIP-chip	12399584		1.85	0.392	GO:0004721	1.96	0.27	2.05	Add
MAC1	YMR021C	1646	0		5.41	Copper fist		ChIP-chip	17947326		2.80	0.438	GO:0005886	2.13	0.48	0.00	Add
MAC1	YMR021C	1811	0		4.73	Copper fist		ChIP-chip	17947326		1.94	0.471	GO:0008150	2.37	0.43	0.00	Add
MAC1	YMR021C	1010	0		3.88	Copper fist		ChIP-chip	17500587		2.69	0.452	GO:0005783	0.88	0.31	0.00	Add
LYS14	YDR034C	2136	0		9.34	Zinc cluster		PBM	19997485		4.91	0.573	GO:0042254	0.00	0.00	4.43	Add
LYS14	YDR034C	521	0		8.45	Zinc cluster		PBM	19111667		2.47	0.531	GO:0006810	0.00	0.00	5.99	Add
LEU3	YLR451W	1645	0		34.86	Zinc cluster		ChIP-chip	17947326		4.43	0.536	GO:0005737	12.68	9.34	8.42	Add
LEU3	YLR451W	1512	0		34.04	Zinc cluster		ChIP-chip, structural prior	17438293		4.95	0.654	GO:0005618	12.22	9.36	7.50	Add
LEU3	YLR451W	1983	0		33.95	Zinc cluster		DIP-chip	17947326		3.78	0.593	GO:0051186	10.03	8.36	11.78	Add
LEU3	YLR451W	1991	0		33.78	Zinc cluster		DIP-chip	17947326		5.51	0.592	GO:0005886	10.80	13.58	3.89	Add
LEU3	YLR451W	364	0		33.59	Zinc cluster		ChIP-chip	15343339		4.29	0.642	GO:0005618	11.05	6.50	11.74	Add
LEU3	YLR451W	1982	0		33.21	Zinc cluster		DIP-chip	17947326		5.56	0.615	GO:0051186	10.19	7.42	10.04	Add
LEU3	YLR451W	782	0		31.96	Zinc cluster		40nM DIP-chip	17053089		4.38	0.601	GO:0051186	8.12	5.07	14.39	Add
LEU3	YLR451W	132	0		31.66	Zinc cluster		SELEX	17053089		4.19	0.598	GO:0051186	9.57	4.71	13.18	Add
LEU3	YLR451W	1988	0		31.39	Zinc cluster		DIP-chip	17947326		4.36	0.601	GO:0051186	9.66	5.63	11.73	Add
LEU3	YLR451W	783	0		28.07	Zinc cluster		4nM DIP-chip	17053089		4.32	0.642	GO:0005618	8.34	5.44	9.97	Add
LEU3	YLR451W	638	0		23.68	Zinc cluster		ChIP-chip	16522208		3.30	0.570	GO:0044262	7.54	2.89	9.95	Add
LEU3	YLR451W	1984	0		19.67	Zinc cluster		DIP-chip	17947326		4.84	0.607	GO:0051186	5.93	1.29	7.62	Add
LEU3	YLR451W	551	0		16.30	Zinc cluster		DIP-chip	19111667		2.42	0.547	GO:0005783	5.47	2.09	6.33	Add
LEU3	YLR451W	825	0		15.75	Zinc cluster		PBM	19158363		4.68	0.577	GO:0042221	5.56	2.09	3.42	Add
LEU3	YLR451W	1986	0		14.08	Zinc cluster		DIP-chip	17947326		1.97	0.550	GO:0005886	3.73	0.38	7.99	Add
LEU3	YLR451W	1987	0		12.64	Zinc cluster		DIP-chip	17947326		2.52	0.560	GO:0006520	4.33	0.71	5.08	Add
LEU3	YLR451W	1539	0		10.74	Zinc cluster		ChIP-chip, conservation, combination of existing motifs	17130146		1.81	0.475	GO:0016070	2.56	0.79	5.58	Add
LEU3	YLR451W	1008	0		10.73	Zinc cluster		ChIP-chip	17500587		1.71	0.418	GO:0005618	1.00	0.22	7.81	Add
LEU3	YLR451W	1007	0		9.60	Zinc cluster		ChIP-chip	17500587		1.60	0.463	GO:0005198	1.07	0.21	6.72	Add
LEU3	YLR451W	784	0		9.46	Zinc cluster		EMSA, single site mutagenesis, multiple promoter analysis (Leu3=6, UGA3=2), site-turns-gene-on	9651335		1.82	0.534	GO:0005783	0.84	0.26	6.55	Add
LEU3	YLR451W	1295	0		8.73	Zinc cluster		Conservation	12748633		2.33	0.539	GO:0005783	1.04	0.13	5.22	Add
LEU3	YLR451W	1985	0		8.45	Zinc cluster		DIP-chip	17947326		2.61	0.438	GO:0007010	5.46	0.38	0.00	Add
LEU3	YLR451W	1989	0		7.69	Zinc cluster		DIP-chip	17947326		2.66	0.560	GO:0005886	4.47	0.56	0.00	Add
LEU3	YLR451W	1222	0		5.83	Zinc cluster		ChIP-chip	12399584		2.69	0.584	GO:0031505	0.82	0.12	2.20	Add
LEU3	YLR451W	1992	0		4.12	Zinc cluster		DIP-chip	17947326		1.21	0.521	GO:0008150	1.76	1.15	0.00	Add
LEU3	YLR451W	1990	0		3.94	Zinc cluster		DIP-chip	17947326		2.12	0.542	GO:0005575	1.20	0.62	0.00	Add
LEU3	YLR451W	1810	0		3.21	Zinc cluster		ChIP-chip	17947326		1.34	0.554	GO:0004672	0.92	0.95	0.00	Add
KSS1	YGR040W	1006	0		21.86			ChIP-chip	17500587	Dubious	4.74	0.538	GO:0005737	16.25	0.87	0.00	Add
KSS1	YGR040W	1809	0		4.88			ChIP-chip	17947326	Dubious	2.91	0.409	GO:0007126	1.76	0.20	0.00	Add
KSS1	YGR040W	1643	0		4.80			ChIP-chip	17947326	Dubious	1.69	0.398	GO:0004721	2.39	0.72	0.00	Add
KSS1	YGR040W	1005	0		3.84			ChIP-chip	17500587	Dubious	2.70	0.439	GO:0005886	0.66	0.48	0.00	Add
KSS1	YGR040W	1644	0		2.93			ChIP-chip	17947326	Dubious	1.60	0.544	GO:0005730	0.70	0.63	0.00	Add
KRE33	YNL132W	1808	0		3.37			ChIP-chip	17947326	Dubious	1.40	0.567	GO:0045333	1.97	0.00	0.00	Add
JHD1	YER051W	1925	0		7.19			ChIP-chip	17947326	Dubious	2.03	0.453	GO:0042221	4.67	0.49	0.00	Add
JHD1	YER051W	1163	0		2.84			ChIP-chip	17500587	Dubious	2.27	0.394	GO:0006997	0.57	0.00	0.00	Add
IXR1	YKL032C	1807	0		5.58	Sox,Sox		ChIP-chip	17947326	Dubious	2.05	0.428	GO:0031505	3.29	0.25	0.00	Add
IXR1	YKL032C	619	0		3.39	Sox,Sox		ChIP-chip	16522208	Dubious	1.60	0.414	GO:0006997	1.38	0.41	0.00	Add
IXR1	YKL032C	1221	0		2.92	Sox,Sox		ChIP-chip	12399584	Dubious	1.68	0.570	GO:0000746	0.74	0.49	0.00	Add
IXR1	YKL032C	1004	0		2.51	Sox,Sox		ChIP-chip	17500587	Dubious	1.87	0.404	GO:0007031	0.37	0.27	0.00	Add
INO4	YOL108C	1806	0		72.71	bHLH		ChIP-chip	17947326		4.19	0.550	GO:0016740	62.63	0.56	5.33	Add
INO4	YOL108C	1495	0		67.74	bHLH		ChIP-chip, structural prior	17438293		4.40	0.423	GO:0016044	58.37	0.15	4.82	Add
INO4	YOL108C	360	0		51.70	bHLH		ChIP-chip	15343339		4.87	0.418	GO:0016044	41.07	0.62	5.14	Add
INO4	YOL108C	669	0		40.02	bHLH		ChIP-chip	16522208		4.10	0.550	GO:0016740	29.22	0.92	5.78	Add
INO4	YOL108C	1586	0		33.03	bHLH		ChIP-chip, conservation, combination of existing motifs	17130146		5.19	0.594	GO:0044255	20.22	0.74	6.87	Add
INO4	YOL108C	1003	0		28.54	bHLH		ChIP-chip	17500587		3.04	0.569	GO:0044255	17.15	0.65	7.70	Add
INO4	YOL108C	1220	0		11.34	bHLH		ChIP-chip	12399584		1.96	0.537	GO:0005515	0.23	0.12	9.02	Add
INO4	YOL108C	1294	0		10.99	bHLH		Conservation	12748633		1.43	0.534	GO:0006259	0.29	0.23	9.04	Add
INO2	YDR123C	358	0		28.57	bHLH		ChIP-chip	15343339		3.91	0.422	GO:0007010	19.00	1.58	4.08	Add
INO2	YDR123C	1805	0		27.40	bHLH		ChIP-chip	17947326		4.19	0.550	GO:0016740	17.21	2.12	3.89	Add
INO2	YDR123C	1451	0		26.04	bHLH		ChIP-chip, structural prior	17438293		3.39	0.441	GO:0005840	16.41	2.59	3.64	Add
INO2	YDR123C	1591	0		16.52	bHLH		ChIP-chip, conservation, combination of existing motifs	17130146		5.19	0.594	GO:0044255	4.42	2.04	4.87	Add
INO2	YDR123C	1293	0		10.82	bHLH		Conservation	12748633		1.67	0.450	GO:0005933	1.76	1.21	6.19	Add
INO2	YDR123C	1002	0		9.47	bHLH		ChIP-chip	17500587		1.47	0.416	GO:0016853	1.35	0.54	6.12	Add
INO2	YDR123C	1219	0		9.35	bHLH		ChIP-chip	12399584		2.67	0.549	GO:0005783	0.45	0.04	6.19	Add
IME4	YGL192W	1001	0		6.81			ChIP-chip	17500587	Dubious	1.78	0.623	GO:0004871	5.03	0.00	0.00	Add
IME4	YGL192W	1804	0		4.95			ChIP-chip	17947326	Dubious	3.00	0.555	GO:0005198	1.95	0.00	0.00	Add
IME4	YGL192W	1642	0		3.58			ChIP-chip	17947326	Dubious	2.04	0.408	GO:0004386	1.55	0.00	0.00	Add
IME4	YGL192W	1218	0		2.01			ChIP-chip	12399584	Dubious	1.75	0.471	GO:0016740	0.26	0.00	0.00	Add
IME1	YJR094C	655	0		8.92			ChIP-chip	16522208	Dubious	5.14	0.589	GO:0016491	1.47	2.31	0.00	Add
IME1	YJR094C	1641	0		4.98			ChIP-chip	17947326	Dubious	3.59	0.641	GO:0006997	0.50	0.90	0.00	Add
IME1	YJR094C	1803	0		3.85			ChIP-chip	17947326	Dubious	2.68	0.563	GO:0006520	0.33	0.85	0.00	Add
IME1	YJR094C	999	0		3.52			ChIP-chip	17500587	Dubious	2.77	0.542	GO:0006950	0.45	0.31	0.00	Add
IFH1	YLR223C	998	0		11.48			ChIP-chip	17500587	Dubious	2.45	0.399	GO:0008289	6.59	2.44	0.00	Add
IFH1	YLR223C	1802	0		4.08			ChIP-chip	17947326	Dubious	1.60	0.459	GO:0003677	0.50	1.98	0.00	Add
HSF1	YGL073W	908	0		24.51	HSF		ChIP-chip	18325926		3.51	0.572	GO:0016491	15.35	5.65	0.00	Add
HSF1	YGL073W	1639	0		20.85	HSF		ChIP-chip	17947326		4.81	0.637	GO:0006457	6.11	3.49	6.43	Add
HSF1	YGL073W	1538	0		18.94	HSF		ChIP-chip, conservation, combination of existing motifs	17130146		4.51	0.632	GO:0006457	5.76	1.87	6.80	Add
HSF1	YGL073W	997	0		14.40	HSF		ChIP-chip	17500587		2.39	0.449	GO:0005694	10.81	1.20	0.00	Add
HSF1	YGL073W	113	0		11.10	HSF		Microarray enrichment	15647283		4.25	0.599	GO:0051186	0.43	0.28	6.13	Add
HSF1	YGL073W	994	0		10.56	HSF		ChIP-chip	17500587		3.03	0.605	GO:0006457	2.24	0.86	4.41	Add
HSF1	YGL073W	1217	0		10.25	HSF		ChIP-chip	12399584		2.71	0.545	GO:0005515	0.60	0.57	6.37	Add
HSF1	YGL073W	1292	0		9.59	HSF		Conservation	12748633		1.92	0.540	GO:0006259	0.71	0.75	6.21	Add
HSF1	YGL073W	995	0		9.33	HSF		ChIP-chip	17500587		3.46	0.614	GO:0006457	0.71	0.57	4.58	Add
HSF1	YGL073W	1801	0		3.40	HSF		ChIP-chip	17947326		1.39	0.444	GO:0031505	0.93	1.07	0.00	Add
HSF1	YGL073W	1640	0		3.35	HSF		ChIP-chip	17947326		2.29	0.475	GO:0005634	0.52	0.54	0.00	Add
HSF1	YGL073W	996	0		2.74	HSF		ChIP-chip	17500587		1.56	0.530	GO:0006950	0.98	0.19	0.00	Add
HOG1	YLR113W	993	0		10.42			ChIP-chip	17500587	Dubious	2.44	0.400	GO:0008289	7.40	0.58	0.00	Add
HOG1	YLR113W	1800	0		4.13			ChIP-chip	17947326	Dubious	2.56	0.462	GO:0016740	0.79	0.78	0.00	Add
HMS2	YJR147W	1799	0		2.72	HSF		ChIP-chip	17947326		1.99	0.459	GO:0005575	0.03	0.70	0.00	Add
HMS1	YOR032C	1497	0		15.05	bHLH		ChIP-chip, structural prior	17438293		2.20	0.594	GO:0016050	11.33	1.52	0.00	Add
HMS1	YOR032C	991	0		5.31	bHLH		ChIP-chip	17500587		1.95	0.444	GO:0044257	3.15	0.20	0.00	Add
HMS1	YOR032C	1798	0		4.30	bHLH		ChIP-chip	17947326		1.87	0.539	GO:0006412	1.90	0.53	0.00	Add
HMS1	YOR032C	1216	0		3.80	bHLH		ChIP-chip	12399584		2.38	0.547	GO:0006259	0.95	0.46	0.00	Add
HIR3	YJR140C	1797	0		6.90			ChIP-chip	17947326	Dubious	2.12	0.425	GO:0007126	4.41	0.37	0.00	Add
HIR3	YJR140C	990	0		4.75			ChIP-chip	17500587	Dubious	2.07	0.446	GO:0006520	2.36	0.31	0.00	Add
HIR2	YOR038C	989	0		16.14			ChIP-chip	17500587	Dubious	3.01	0.529	GO:0005737	12.97	0.16	0.00	Add
HIR2	YOR038C	1796	0		4.25			ChIP-chip	17947326	Dubious	2.96	0.455	GO:0006464	0.86	0.44	0.00	Add
HIR2	YOR038C	1215	0		3.07			ChIP-chip	12399584	Dubious	1.93	0.450	GO:0005730	0.70	0.44	0.00	Add
HIR1	YBL008W	988	0		6.72			ChIP-chip	17500587	Dubious	2.50	0.560	GO:0006520	3.40	0.82	0.00	Add
